arquivo,doc_id,frase_id,frase,substantivos/nomes_próprios,entidades_nomeadas
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,2,Data:,['data'],[]
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,3,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,4,Autor não encontrado --- CONTEÚDO ---,['autor'],['CONTEÚDO']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,5,Recentemente a maioria dos Ministros do STF entendeu pela Constitucionalidade da “norma geral antielisão”.,"['ministros', 'stf', 'constitucionalidade', 'norma', 'antielisão']","['Ministros', 'STF', 'Constitucionalidade']"
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,6,"Tal normal venho pela emenda nº 104, que adicionou ao artigo 1º do Código Tributário Nacional que: poderá desconsiderar atos ou negócios jurídicos praticados com a finalidade de dissimular a ocorrência do fato gerador do tributo ou a natureza dos elementos constitutivos da obrigação tributária","['emenda', 'nº', 'artigo', 'código', 'tributário', 'nacional', 'ato', 'negócio', 'finalidade', 'ocorrência', 'fato', 'tributo', 'natureza', 'elemento', 'obrigação']",['Código Tributário Nacional']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,7,"Sintetizando, o fisco pode impedir determinadas negociações e contratos, se evidenciado tentativa de se eximir totalmente, evasão, ou parcialmente, elisão, da cobrança do fisco.","['sintetizando', 'fisco', 'negociação', 'contrato', 'tentativa', 'evasão', 'elisão', 'cobrança', 'fisco']",['Sintetizando']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,8,"Tal julgamento consiste na ADI 2446, que estava suspenso desde 21 de outubro de 2021 e foi retomado no dia 01 de abril de 2022.","['julgamento', 'adi', 'outubro', 'dia', 'abril']",['ADI']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,9,"Lembrando que o julgamento ainda continua, mas a maioria já decidiu pela constitucionalidade da norma supramencionada.","['julgamento', 'constitucionalidade', 'norma']",[]
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,10,"FONTES: BONFANTI, Cristiane.","['fontes', 'bonfanti', 'cristiane']","['BONFANTI', 'Cristiane']"
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,11,ADI 2446 estava suspenso desde 21 de outubro de 2021 e foi retomado nesta sexta-feira (1/4).,"['adi', 'outubro', 'sexta-feira']",['ADI']
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,12,JOTA .Disponível,"['jota', '.disponível']",[]
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,13,em: https://www.jota.info/tributoseempresas/tributário/maioria-no-stf-declara-constitucional-norma-contra-planejamento-tributário-abusivo-01042022.,[],[]
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,14,Acesso em: 09 abril,"['acesso', 'abril']",[]
noticias_contratos-podem-ser-parados-pelo-stf_1454820627.txt,208,15,.2022,[],[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,1,URL:,['url'],[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,2,https://www.jusbrasil.com.br/noticias/contratos-quebra-de-confianca-dispensa-fornecedor-de-indenizar-cliente-por-alteracao-de-contrato-verbal/189388491 Título: CONTRATOS Quebra de confiança dispensa fornecedor de indenizar cliente por alteração de contrato verbal Data:,"['título', 'contratos', 'quebra', 'confiança', 'fornecedor', 'cliente', 'alteração', 'contrato', 'data']","['CONTRATOS Quebra', 'Data:']"
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,3,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,4,"Autor não encontrado --- CONTEÚDO --- Acompanhando o voto do relator, ministro Luis Felipe Salomão, a Quarta Turma do Superior Tribunal de Justiça (STJ) reformou acórdão do Tribunal de Justiça de São Paulo (TJSP) que condenou uma empresa a indenizar outra por suposto prejuízo gerado pela redução unilateral do volume de matéria-prima e do prazo de pagamento previstos em contrato verbal.","['autor', 'conteúdo', 'voto', 'relator', 'ministro', 'luis', 'felipe', 'salomão', 'turma', 'superior', 'tribunal', 'justiça', 'stj', 'acórdão', 'tribunal', 'justiça', 'paulo', 'tjsp', 'empresa', 'prejuízo', 'redução', 'volume', 'matéria-prima', 'prazo', 'pagamento', 'contrato']","['CONTEÚDO', 'Luis Felipe Salomão', 'Quarta Turma do Superior Tribunal de Justiça', 'STJ', 'Tribunal de Justiça de São Paulo', 'TJSP']"
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,5,O tribunal paulista condenou a empresa fornecedora a ressarcir a diferença do lucro que sua cliente teria com o fornecimento integral do insumo entre agosto de 1997 – quando o fornecimento foi reduzido – e julho de 1998 – quando a relação comercial entre as partes foi encerrada.,"['tribunal', 'empresa', 'diferença', 'lucro', 'cliente', 'fornecimento', 'insumo', 'agosto', 'fornecimento', 'julho', 'parte']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,6,"O fornecimento foi reduzido em função de problemas operacionais, e o prazo de pagamento, por conta do inadimplemento da contratante.","['fornecimento', 'função', 'problema', 'prazo', 'pagamento', 'conta', 'inadimplemento', 'contratante']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,7,O TJSP entendeu que houve abuso de posição dominante e violação aos princípios da boa-fé objetiva e da função social do contrato.,"['tjsp', 'abuso', 'violação', 'princípio', 'objetiva', 'função', 'contrato']",['TJSP']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,8,"A fornecedora recorreu ao STJ sustentando, entre outros pontos, que a indenização foi imposta com base em dano hipotético e futuro, e que, ao condicionar o fornecimento normal ao pagamento de dívidas em aberto, ela não feriu a boa-fé objetiva.","['fornecedora', 'stj', 'indenização', 'base', 'dano', 'fornecimento', 'pagamento', 'dívida', 'objetiva']",['STJ']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,9,"Argumentou, ainda, que a Lei 8.884/94 não se aplica ao caso, uma vez que disciplina relações de direito público e visa a reprimir atos atentatórios à livre concorrência, fatos inexistentes no caso em questão.","['lei', '8.884/94', 'caso', 'relação', 'direito', 'ato', 'concorrência', 'fato', 'caso']",['Lei']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,10,"Contrato verbal Em seu voto, Luis Felipe Salomão discorreu sobre a fragilidade do contrato verbal e considerou um “descuido injustificável” a manutenção de pactos desse porte sem forma escrita – o que, embora não retire sua validade e eficácia, reduz a segurança jurídica e gera futuras controvérsias.","['contrato', 'voto', 'luis', 'felipe', 'salomão', 'fragilidade', 'contrato', 'descuido', 'manutenção', 'pacto', 'porte', 'validade', 'eficácia', 'segurança', 'controvérsia']",['Luis Felipe Salomão']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,11,"Isso porque, ressaltou o ministro, o princípio do paralelismo das formas prevê que o distrato se faz pela mesma forma exigida para o contrato (artigo 472 do Código Civil), ou seja, um contratante não pode exigir do outro forma diferente da verbal para a alteração de uma avença não escrita.","['ministro', 'princípio', 'paralelismo', 'forma', 'distrato', 'contrato', 'artigo', 'código', 'civil', 'contratante', 'alteração', 'avença']",['Código Civil']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,12,"Quanto à redução do fornecimento e do crédito após o inadimplemento das faturas vencidas, o relator concluiu que não se pode impor a um dos contratantes que mantenha as condições avençadas verbalmente quando, de fato, a relação de confiança entre as partes se alterou – conforme o princípio da exceção de inseguridade, prevista no artigo 477do Código Civil.","['redução', 'fornecimento', 'crédito', 'inadimplemento', 'fatura', 'relator', 'contratante', 'condição', 'fato', 'confiança', 'parte', 'princípio', 'exceção', 'inseguridade', 'artigo', 'código', 'civil']",['Código Civil']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,13,“,[],[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,14,"Portanto, era lícito que a contratada reduzisse o volume de produto fornecido e modificasse as condições de crédito e de pagamento diante do inadimplemento pretérito da contratante, precavendo-se de prejuízo maior”, afirmou em seu voto.","['contratar', 'volume', 'produto', 'condição', 'crédito', 'pagamento', 'inadimplemento', 'contratante', 'prejuízo', 'voto']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,15,"Previsibilidade Segundo o relator, os litígios resultantes de descontinuidades contratuais não são novidade no STJ, tanto que a corte já firmou entendimento sobre a licitude da rescisão unilateral desmotivada.","['previsibilidade', 'relator', 'litígio', 'descontinuidade', 'novidade', 'stj', 'corte', 'entendimento', 'licitude', 'rescisão']","['Previsibilidade', 'STJ']"
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,16,"Para ele, embora o caso julgado não envolva ruptura de contrato, mas alteração dos padrões de fornecimento provocada por problemas operacionais, não há particularidades que aconselhem julgamento distinto da jurisprudência dominante.","['caso', 'ruptura', 'contrato', 'alteração', 'padrão', 'fornecimento', 'problema', 'particularidade', 'julgamento', 'jurisprudência']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,17,"Salomão reconheceu que o caso não trata de relação contratual de longa duração, na qual os costumes comerciais têm aptidão de gerar em um contratante a legítima expectativa de que o outro se comportará de forma previsível, mas ressaltou que problemas operacionais também são previsíveis.","['salomão', 'caso', 'duração', 'costume', 'aptidão', 'contratante', 'expectativa', 'problema']",['Salomão']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,18,"“Em se tratando de problemas de produção, tem-se situação absolutamente previsível para ambos os contratantes, de modo que a redução no fornecimento de produtos, nessa situação, não revela nenhuma conduta ilícita por parte do fornecedor”, disse.","['problema', 'produção', 'situação', 'contratante', 'modo', 'redução', 'fornecimento', 'produto', 'situação', 'conduta', 'fornecedor']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,19,"O ministro enfatizou que a própria contratante confirmou que a contratada era responsável por cerca de 70% da matéria-prima utilizada em sua linha de produção, não se tratando, portanto, de fornecedora exclusiva.","['ministro', 'contratante', 'contratada', 'matéria-prima', 'linha', 'produção', 'fornecedora']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,20,"Para ele, “cabia à contratante precaver-se contra oscilações previsíveis e comuns no fornecimento do produto, sobretudo em avenças de grande vulto” – que, no caso, seria de 90 toneladas/mês.","['contratante', 'oscilação', 'fornecimento', 'produto', 'avença', 'vulto', 'caso', 'tonelada']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,21,Dano hipotético,['dano'],[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,22,Luis Felipe Salomão também ressaltou em seu voto que não cabe condenação indenizatória com base em pedido genérico.,"['luis', 'felipe', 'salomão', 'voto', 'condenação', 'base', 'pedido']",['Luis Felipe Salomão']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,23,"Ele reiterou que, em ação de responsabilidade civil subjetiva, é incumbência do autor demonstrar, ainda no processo de conhecimento, a ocorrência do dano, a conduta ilícita do réu e o nexo de causalidade entre a ação ou omissão e o resultado lesivo.","['ação', 'responsabilidade', 'incumbência', 'autor', 'processo', 'conhecimento', 'ocorrência', 'dano', 'conduta', 'réu', 'nexo', 'causalidade', 'ação', 'omissão', 'resultado']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,24,"“A despeito de o julgador poder valer-se de seu livre convencimento motivado, descabe condenar o réu à indenização de um dano hipotético, sem comprovação da existência do prejuízo e do nexo de causalidade”, afirmou o relator.","['despeito', 'julgador', 'convencimento', 'réu', 'indenização', 'dano', 'comprovação', 'existência', 'prejuízo', 'nexo', 'causalidade', 'relator']",[]
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,25,"Além de dar provimento ao recurso especial, a Turma condenou a empresa contratante ao pagamento das custas processuais e de honorários advocatícios, arbitrados em R$ 100 mil em razão da complexidade da causa e da longa duração do processo.","['provimento', 'recurso', 'turma', 'empresa', 'pagamento', 'custa', 'honorários', 'razão', 'complexidade', 'causa', 'duração', 'processo']",['Turma']
noticias_contratos-quebra-de-confianca-dispensa-fo_f1001fed46.txt,209,26,A decisão foi unânime.,['decisão'],[]
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,1,URL: https://www.jusbrasil.com.br/noticias/contratos-serao-barrados-por-decisao-do-stf/1462863164 Título:,"['url', 'título']",['https://www.jusbrasil.com.br/noticias/contratos-serao-barrados-por-decisao-do-stf/1462863164 Título:']
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,2,Contratos serão barrados por decisão do STF Data:,"['contrato', 'decisão', 'stf', 'data']",['STF Data:']
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,3,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,4,"Autor não encontrado --- CONTEÚDO --- Você que possui muitas contas à pagar e deseja usar alguma artimanha para reduzir gastos, dentro do permitido pela legislação, essa notícia é de grande relevância para você.","['autor', 'conta', 'artimanha', 'gasto', 'permitido', 'legislação', 'notícia', 'relevância']",['CONTEÚDO']
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,5,Foi finalizado o julgamento da Ação Declaratória Inconstitucionalidade 2446 pelo STF (Já aqui comentado).,"['julgamento', 'ação', 'declaratória', 'inconstitucionalidade', 'stf']","['Ação Declaratória Inconstitucionalidade', 'STF']"
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,6,"Tal julgamento decidiu pela constitucionalidade do artigo 1º da Lei Complementar nº 104, de 2001.","['julgamento', 'constitucionalidade', 'artigo', 'lei', 'complementar', 'nº']",['Lei Complementar']
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,7,Tal artigo autoriza o fisco a desconsiderar contratos e/ou negócios jurídicos cujo o intuito seja dissimular a ocorrência do fato gerador do tributo ou a natureza dos elementos constitutivos da obrigação tributária.,"['artigo', 'fisco', 'contrato', 'negócio', 'intuito', 'ocorrência', 'fato', 'tributo', 'natureza', 'elemento', 'obrigação']",[]
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,8,"Ademais, a relatora da Ação, Ministra Cármen Lúcia, destacou que a norma não veda o planejamento tributário, isto é, a possibilidade dos contribuintes utilizarem-se de artimanhas legais para pagarem um valor menor em tributos, sendo este um ponto positivo do julgado para aquele que paga tributos.","['relatora', 'ação', 'ministra', 'cármen', 'lúcia', 'norma', 'planejamento', 'possibilidade', 'contribuinte', 'artimanha', 'tributo', 'julgado', 'tributo']","['Ação', 'Ministra Cármen Lúcia']"
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,9,"Ou seja, nunca se exima das suas obrigações tributárias, isso pode lhe trazer consequências jurídicas gravosas.","['obrigação', 'consequência']",[]
noticias_contratos-serao-barrados-por-decisao-do-stf_1462863164.txt,210,10,"Porém, é louvável buscar meios ou até orientação profissional para alcançar meios de reduzir seus gastos tributários, dentro dos padrões legais.","['meio', 'orientação', 'meio', 'gasto', 'padrão']",[]
noticias_contratos_1633369047.txt,211,1,URL: https://www.jusbrasil.com.br/noticias/contratos/1633369047 Título: Contratos Data: Data não encontrada Autor:,"['url', 'https://www.jusbrasil.com.br/noticias/contratos/1633369047', 'título', 'contratos', 'data', 'data', 'autor']","['Contratos Data: Data', 'Autor:']"
noticias_contratos_1633369047.txt,211,2,Autor não encontrado --- CONTEÚDO --- Contrato de Sucesso Escrever um contrato qualquer pessoa pode.,"['autor', 'contrato', 'sucesso', 'escrever', 'contrato', 'pessoa']",['CONTEÚDO']
noticias_contratos_1633369047.txt,211,3,Mas para elaborar um bom contrato que te ajuda a reduzir o grande problema do descumprimento contratual não pode ser qualquer pessoa.,"['contrato', 'problema', 'descumprimento', 'pessoa']",[]
noticias_contratos_1633369047.txt,211,4,"É preciso um profissional que tenha habilidade para conhecer o seu interesse e propor a melhor solução, evitando os problemas do dia a dia e assegurando os riscos de futuras situações.","['profissional', 'habilidade', 'interesse', 'solução', 'problema', 'dia', 'dia', 'risco', 'situação']",[]
noticias_contratos_1633369047.txt,211,5,Um mal contrato pode prejudicar anos de um trabalho excelente ou o negócio da sua família.,"['contrato', 'ano', 'trabalho', 'negócio', 'família']",[]
noticias_contratos_1633369047.txt,211,6,Lembre-se que há algumas orientações básicas para elaboração de um bom contrato.,"['orientação', 'elaboração', 'contrato']",[]
noticias_contratos_1633369047.txt,211,7,Ex: Objeto do contrato: este é um ponto que em nenhuma hipótese poderá ser escrito de qualquer forma.,"['ex', 'objeto', 'contrato', 'hipótese']",[]
noticias_contratos_1633369047.txt,211,8,Nos contratos de prestação de serviços todas as atividades que estiverem fora do objeto não poderão ser discutidas posteriormente.,"['contrato', 'prestação', 'serviço', 'atividade', 'objeto']",[]
noticias_contratos_1633369047.txt,211,9,"""Sucesso & Responsabilidade'","['sucesso', '&', 'responsabilidade']","[""Sucesso & Responsabilidade'""]"
noticias_contratos_1633369047.txt,211,10,"Atenciosamente, Dr. Fausto Orzil.","['dr.', 'fausto', 'orzil']",['Dr. Fausto Orzil']
noticias_contratos_1633369047.txt,211,11,#contratos #liberdadecontratual,"['contrato', 'liberdadecontratual']",[]
noticias_contratos_1633369047.txt,211,12,#empresarial,['empresarial'],[]
noticias_contratos_1633369047.txt,211,13,#empreendedorismo,['empreendedorismo'],[]
noticias_contratos_1633369047.txt,211,14,#prestaçãodeserviços,"['#', 'prestaçãodeserviço']",[]
noticias_contratos_400609173.txt,212,1,URL: https://www.jusbrasil.com.br/noticias/contratos/400609173 Título: Contratos Data: Data não encontrada Autor:,"['url', 'https://www.jusbrasil.com.br/noticias/contratos/400609173', 'título', 'contratos', 'data', 'data', 'autor']","['Contratos Data: Data', 'Autor:']"
noticias_contratos_400609173.txt,212,2,Autor não encontrado --- CONTEÚDO ---,['autor'],['CONTEÚDO']
noticias_contratos_400609173.txt,212,3,A divisão dos contratos em individuais e coletivos é mais utilizada no Direito do Trabalho.,"['divisão', 'contrato', 'individual', 'coletivo', 'direito', 'trabalho']",['Direito do Trabalho']
noticias_contratos_400609173.txt,212,4,"No contrato individual, as vontades são individualmente consideradas, ainda que envolva várias pessoas.","['contrato', 'vontade', 'pessoa']",[]
noticias_contratos_400609173.txt,212,5,"Na compra e venda, por exemplo, pode uma pessoa contratar com outra ou com um grupo de pessoas.","['compra', 'venda', 'pessoa', 'pessoa']",[]
noticias_contratos_400609173.txt,212,6,"Os contratos coletivos perfazem-se pelo acordo de vontades entre duas pessoas jurídicas de direito privado, representativas de categorias profissionais, sendo denominados convenções coletivas.","['contrato', 'acordo', 'vontade', 'pessoa', 'direito', 'representativa', 'categoria', 'convenção']",[]
noticias_contratos_400609173.txt,212,7,"Mas pode haver contrato coletivo no âmbito do Direito de Empresa, celebrado por pessoas jurídicas representativas de determinadas indústrias ou sociedades empresárias, destinado a inibir a concorrência desleal, a incentivar a pesquisa, a desenvolver a cooperação mútua etc.","['contrato', 'âmbito', 'direito', 'empresa', 'pessoa', 'representativa', 'indústria', 'sociedade', 'empresária', 'concorrência', 'pesquisa', 'cooperação']",['Direito de Empresa']
noticias_contratos_400609173.txt,212,8,"Contratos principais são os que têm existência própria e não dependem, pois, de qualquer outro (compra e venda, locação etc.).","['contrato', 'existência', 'compra', 'venda', 'locação']",['Contratos']
noticias_contratos_400609173.txt,212,9,"Acessórios são os que têm sua existência subordinada à do contrato principal (cláusula penal, fiança etc.).","['acessório', 'existência', 'contrato', 'cláusula', 'fiança']",[]
noticias_contratos_400609173.txt,212,10,Os últimos seguem o destino do principal.,"['último', 'destino', 'principal']",[]
noticias_contratos_400609173.txt,212,11,"Assim, nulo este, nulo será também o negócio acessório.",['negócio'],[]
noticias_contratos_400609173.txt,212,12,"A recíproca, todavia, não é verdadeira (CC, art. 184).","['recíproco', 'cc', 'art.']",['CC']
noticias_contratos_400609173.txt,212,13,"Contratos derivados ou subcontratos são os que têm por objeto direitos estabelecidos em outro contrato, denominado básico ou principal (sublocação e subempreitada, p. Ex.).","['contrato', 'subcontrato', 'objeto', 'direito', 'contrato', 'sublocação', 'subempreitar', 'p.', 'ex']",['Ex']
noticias_contratos_400609173.txt,212,14,Têm em comum com os acessórios o fato de que ambos são dependentes de outro.,"['acessório', 'fato']",[]
noticias_contratos_400609173.txt,212,15,"Diferem, porém, pela circunstância de o derivado participar da própria natureza do direito versado no contrato-base.","['circunstância', 'derivado', 'natureza', 'direito', 'contrato-base']",[]
noticias_contratos_400609173.txt,212,16,"Nessa espécie de avença, um dos contratantes transfere a terceiro, sem se desvincular, a utilidade correspondente à sua posição contratual.","['espécie', 'avença', 'contratante', 'utilidade']",[]
noticias_contratos_400609173.txt,212,17,"O locatário, por exemplo, transfere a terceiro os direitos que lhe assistem, mediante a sublocação.","['locatário', 'direito', 'sublocação']",[]
noticias_contratos_400609173.txt,212,18,O contrato de locação não se extingue.,"['contrato', 'locação']",[]
noticias_contratos_400609173.txt,212,19,"E os direitos do sublocatário terão a mesma extensão dos direitos do locatário, que continua vinculado ao locador.","['direito', 'sublocatário', 'extensão', 'direito', 'locatário', 'locador']",[]
noticias_contrato_1502263151.txt,213,1,URL: https://www.jusbrasil.com.br/noticias/contrato/1502263151,"['url', 'https://www.jusbrasil.com.br/noticias/contrato/1502263151']",[]
noticias_contrato_1502263151.txt,213,2,Título: Contrato Data:,"['título', 'contrato', 'data']",['Título: Contrato Data:']
noticias_contrato_1502263151.txt,213,3,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contrato_1502263151.txt,213,4,Autor não encontrado --- CONTEÚDO --- Como evitar entrar numa fria na hora de assinar ou elaborar um contrato?,"['autor', 'fria', 'hora', 'contrato']",['CONTEÚDO']
noticias_contrato_1502263151.txt,213,5,Vamos aos tópicos “padrões”:,"['tópico', 'padrão']",[]
noticias_contrato_1502263151.txt,213,6,"• Objeto: é um resumo do que está sendo contratado e do que deve ser entregue, com uma descrição genérica.","['objeto', 'resumo', 'descrição']",[]
noticias_contrato_1502263151.txt,213,7,• Detalhamento das obrigações:,"['detalhamento', 'obrigação']",[]
noticias_contrato_1502263151.txt,213,8,especifica as responsabilidades de cada parte e o prazo para cada atividade.,"['responsabilidade', 'prazo', 'atividade']",[]
noticias_contrato_1502263151.txt,213,9,• Remuneração:,['remuneração'],[]
noticias_contrato_1502263151.txt,213,10,"inclui o valor que será pago pelo serviço e como será feito o pagamento, inclusive com as datas.","['serviço', 'pagamento', 'data']",[]
noticias_contrato_1502263151.txt,213,11,• Vigência: Duração do contrato.,"['vigência', 'duração', 'contrato']",['Vigência: Duração']
noticias_contrato_1502263151.txt,213,12,Varia de acordo com o tempo de execução do trabalho.,"['varia', 'acordo', 'execução', 'trabalho']",[]
noticias_contrato_1502263151.txt,213,13,• Rescisão: deve explicar em quais circunstâncias cada parte pode encerrar o contrato e a multa em caso de rescisão sem justificativa.,"['rescisão', 'circunstância', 'contrato', 'multa', 'caso', 'rescisão', 'justificativa']",[]
noticias_contrato_1502263151.txt,213,14,"• Disposições gerais: deve prever questões como, por exemplo, o que acontece se as partes forem vendidas;","['disposição', 'questão', 'parte']",['Disposições gerais']
noticias_contrato_1502263151.txt,213,15,•,['•'],[]
noticias_contrato_1502263151.txt,213,16,Escolha de foro:,"['escolha', 'foro']",[]
noticias_contrato_1502263151.txt,213,17,determina onde o processo será julgado em caso de problemas.,"['processo', 'caso', 'problema']",[]
noticias_contrato_1502263151.txt,213,18,• Assinatura: das partes e de duas testemunhas.,"['assinatura', 'parte', 'testemunha']",[]
noticias_contrato_1502263151.txt,213,19,"Assim, apresentado tais tópicos, a dica final é: Proteja, preventivamente, o seu empreendimento, pois a falta de proteção jurídica pode arruinar o seu negócio!","['tópico', 'dica', 'empreendimento', 'proteção', 'negócio']",[]
noticias_contrato_1502263151.txt,213,20,"Em caso de dúvidas, Acesse o nosso site (link na bio), ou nos envie uma mensagem.","['caso', 'dúvida', 'site', 'link', 'bio', 'mensagem']",['bio']
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,1,URL: https://www.jusbrasil.com.br/noticias/cooperativa-devera-restituir-cliente-induzida-a-erro-durante-celebracao-de-contrato/1901234888 Título: Cooperativa deverá restituir cliente induzida a erro durante celebração de contrato Data:,"['url', 'https://www.jusbrasil.com.br/noticias/cooperativa-devera-restituir-cliente-induzida-a-erro-durante-celebracao-de-contrato/1901234888', 'título', 'cooperativa', 'cliente', 'erro', 'celebração', 'contrato', 'data']",['Data:']
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,2,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,3,Autor não encontrado --- CONTEÚDO --- A 6ª Turma Cível do Tribunal de Justiça do Distrito Federal e dos Territórios (TJDFT) manteve decisão que condenou a Cooperativa Mista Jockey Club de São Paulo a restituir uma cliente induzida a erro durante celebração de contrato.,"['autor', 'turma', 'cível', 'tribunal', 'justiça', 'distrito', 'federal', 'territórios', 'tjdft', 'decisão', 'cooperativa', 'mista', 'jockey', 'club', 'paulo', 'cliente', 'erro', 'celebração', 'contrato']","['CONTEÚDO', '6ª Turma Cível', 'Tribunal de Justiça do', 'Distrito Federal', 'Territórios', 'TJDFT', 'Cooperativa Mista Jockey Club de São Paulo']"
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,4,"A empresa deverá devolver à mulher a quantia de R$ 13.058,36.","['empresa', 'mulher', 'quantia']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,5,"De acordo com os autos, a autora do processo foi atraída por funcionária da empresa a fim de realizar contrato de empréstimo para adquirir a casa própria.","['acordo', 'auto', 'autora', 'processo', 'funcionária', 'empresa', 'contrato', 'empréstimo', 'casa']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,6,"No momento da assinatura do contrato, embora ela tenha verificado no documento a palavra “consórcio”, obteve a garantia da funcionária de que se tratava de empréstimo e, dessa forma, prosseguiu com as tratativas.","['assinatura', 'contrato', 'documento', 'palavra', 'consórcio', 'garantia', 'funcionária', 'empréstimo', 'tratativa']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,7,"Posteriormente, verificou que as parcelas possuíam valor acima do combinado e que não havia recebido a quantia prometida para a compra da casa própria.","['parcela', 'combinado', 'quantia', 'compra', 'casa']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,8,"No recurso, a empresa alega que a autora manifestou concordância e ciência quanto aos termos do contrato e que ela assinou contrato consciente de que a ré não comercializa cotas de crédito comtempladas.","['recurso', 'empresa', 'autora', 'concordância', 'ciência', 'termos', 'contrato', 'contrato', 'ré', 'cota', 'crédito']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,9,Ressalta que a consumidora demonstra “índole aproveitadora” e que “se utiliza da própria torpeza para obter vantagens”.,"['consumidora', 'índole', 'torpeza', 'vantagem']",[]
noticias_cooperativa-devera-restituir-cliente-indu_e7228971ed.txt,214,10,"Por fim, informa que não há razões para anulação do contrato, pois ela assinou o contrato conscientemente e não trouxe provas capazes de anular o ato jurídico.","['razão', 'anulação', 'contrato', 'contrato', 'prova', 'ato']",[]
